year,county,agency_name,agency_code,less_than_high_school,high_school_or_higher,bachelors_or_higher,per_capita_income,median_income,poverty_rate,employment_rate,unemployment_rate
2009,Orange,Yorba Linda Police Department,3025,7.5,95.5,45.2,48306,114332,25,65.4,4.1
2009,Placer,All Combined,All Combined,12.7,92.5,33.5,35617,73550,16.3,59.9,5.6
2009,Placer,Auburn Police Department,3101,23.2,91.5,31.5,33589,59609,25.8,55.7,5.1
2009,Placer,Colfax Police Department,3102,16.2,93.4,15.8,24644,42951,26,58.3,9
2009,Placer,Lincoln Police Department,3103,15.2,92.1,29.7,33427,71882,20,48.6,5.6
2009,Placer,Rocklin Police Department,3104,8.2,93.9,38.1,33718,78734,14.9,65.8,6.1
2009,Placer,Roseville Police Department,3105,11,92.7,34.5,33687,74128,13,62.3,5.7
2009,Plumas,All Combined,All Combined,28.9,90.4,20.8,27639,44727,16.5,51.7,9.1
2009,Plumas,Portola Police Department,3201,7.6,92.4,18.4,23308,36045,9.5,43.2,20
2009,Riverside,All Combined,All Combined,20.8,79,20.4,24642,58155,24,56.5,9.2
2009,Riverside,Banning Police Department,3301,25.7,80.4,14.7,20884,40330,23.5,42.5,8.4
2009,Riverside,Beaumont Police Department,3302,15.3,84.2,23.3,22913,61667,18.7,56.3,6.5
2009,Riverside,Blythe Police Department,3303,37.6,71.9,8.5,13537,39054,25.8,30.7,6.9
2009,Riverside,Calimesa Police Department,3340,33.6,88.7,16.4,26748,50893,17.4,46.4,8.9
2009,Riverside,Canyon Lake Police Department,3341,12.5,94.9,29.8,35700,88382,25.2,57.6,9
2009,Riverside,Cathedral City Police Department,3325,27.3,73.7,17.2,22096,45993,23.2,58.4,8.6
2009,Riverside,Coachella Police Department,3305,27,43.2,4.2,11500,39186,17.3,59.6,12.1
2009,Riverside,Corona Police Department,3315,16.3,80.7,24.1,27238,77738,22.1,65,9
2009,Riverside,Desert Hot Springs Police Department,3306,28.6,71.7,11.4,15993,35462,29.2,52.6,12.2
2009,Riverside,Hemet Police Department,3308,27.7,76.8,12.2,18521,35384,27.8,41.2,12.6
2009,Riverside,Indian Wells Police Department,3316,24.4,97.6,57.5,124327,134615,28.1,35.2,2.7
2009,Riverside,Indio Police Department,3309,23.4,69.5,16.1,20734,52001,20.7,59.8,8.2
2009,Riverside,Lake Elsinore Police Department,3330,21.3,79.9,17.5,21228,60933,30.5,62.5,10.5
2009,Riverside,La Quinta Police Department,3331,15.2,91,33,43754,74736,19.6,58.4,4.6
2009,Riverside,Menifee Police Department,3378,16.8,83.7,17.2,24031,53221,21.9,51.8,9.2
2009,Riverside,Moreno Valley Police Department,3332,25.4,74.4,14.6,18728,57720,22.8,59.2,9.3
2009,Riverside,Murrieta Police Department,3342,10.4,91.1,27.9,28989,79739,27.4,59.3,8.4
2009,Riverside,Norco Police Department,3310,21.7,76.8,13.2,26306,80667,34.5,49.9,7.5
2009,Riverside,Palm Desert Police Department,3318,20.6,90.3,34.1,39525,53938,18.5,50.1,6
2009,Riverside,Palm Springs Police Department,3311,16.2,88.1,31.5,36627,44025,18,51.7,6.7
2009,Riverside,Perris Police Department,3312,26.8,63.4,9.4,15074,50921,24.6,55.5,12.9
2009,Riverside,Rancho Mirage Police Department,3317,37.4,93.7,39.9,72725,71833,21.6,38.9,5.2
2009,Riverside,Riverside Police Department,3313,17.8,77.2,21.8,22753,57344,27.4,59.9,8.9
2009,Riverside,San Jacinto Police Department,3314,25.3,72.6,12.5,17939,45744,29.4,50.4,13.6
2009,Riverside,Temecula Police Department,3338,13.7,91.5,30.7,29086,79640,17.2,64.9,7
2009,Riverside,Wildomar Police Department,3377,18.2,83.8,16.9,23912,63919,15.4,60.2,8.2
2009,Sacramento,All Combined,All Combined,17.2,85,27.9,27033,56799,18.1,59.1,8.8
2009,Sacramento,Citrus Heights Police Department,3496,14.3,89.2,18.8,25550,53735,15.4,61.9,8.4
2009,Sacramento,Elk Grove Police Department,340H,12.8,89.2,33.7,29306,81097,18.9,65.8,7.4
2009,Sacramento,Folsom Police Department,3401,24.3,89,40.4,36323,92427,15.1,56.7,5.5
2009,Sacramento,Galt Police Department,3402,15.1,78.2,12.9,20255,57511,22,59.8,8.6
2009,Sacramento,Isleton Police Department,3403,10.8,70.8,2,20249,57500,36.4,57.9,16
2009,Sacramento,Rancho Cordova Police Department,3455,15.1,86,22.1,24068,49860,20.1,59.9,10.7
2009,Sacramento,Sacramento Police Department,3404,18.3,81.1,29.4,25585,50381,18.1,58.1,9.7
2009,San Benito,All Combined,All Combined,31.3,72.8,17.7,25840,68567,16.1,63.7,8.7
2009,San Benito,Hollister Police Department,3501,19.9,70.8,15.1,22517,63794,19.5,63.3,10.2
2009,San Bernardino,All Combined,All Combined,21.2,77.3,18.2,21792,55461,24.4,56.6,9.5
2009,San Bernardino,Adelanto Police Department,3613,44.3,63,7.3,12068,41542,17.8,41.1,21.1
2009,San Bernardino,Barstow Police Department,3601,23.4,78.2,9.8,18604,43976,19.6,56.5,8.6
2009,San Bernardino,Chino Police Department,3602,28.2,73.9,16.6,22838,72546,27,54.4,7.9
2009,San Bernardino,Chino Hills Police Department,3640,9.8,92.2,42.4,34273,101673,18.4,67.6,6.5
2009,San Bernardino,Colton Police Department,3603,18.7,72.7,12.9,16891,44958,20,59.6,9
2009,San Bernardino,Fontana Police Department,3604,18.4,69.2,13.8,18947,62111,28.4,62.6,8.3
2009,San Bernardino,Grand Terrace Police Department,3621,14.3,86.7,20.9,26025,61293,23.6,61.4,6.9
2009,San Bernardino,Hesperia Police Department,3632,24.4,75.4,9,17934,49505,25.8,51.6,13.8
2009,San Bernardino,Highland Police Department,3630,22.1,74.5,19,21605,57460,18.9,58.4,10.8
2009,San Bernardino,Loma Linda Police Department,3622,11.8,89.8,43.7,29257,53350,26.5,55.9,5.8
2009,San Bernardino,Montclair Police Department,3605,22.4,70,12.8,17184,55236,35,57.7,12.5
2009,San Bernardino,Needles Police Department,3606,14.6,75.8,8,18737,30114,20.2,44.3,14.3
2009,San Bernardino,Ontario Police Department,3607,21.7,70.6,15.2,19675,57307,33.8,62.8,10.1
2009,San Bernardino,Rancho Cucamonga Police Department,3616,12.2,90,28.4,31810,77871,17.9,65.7,6.9
2009,San Bernardino,Redlands Police Department,3608,9.8,88.8,35.6,31625,64008,25.1,60,7.6
2009,San Bernardino,Rialto Police Department,3609,26.4,65.1,8.4,16115,50545,26.5,58.5,8.9
2009,San Bernardino,San Bernardino Police Department,3610,31,67.2,12.2,15469,39405,22.4,52.1,11.4
2009,San Bernardino,Twentynine Palms Police Department,3631,8,90.5,16.6,20074,41492,21.1,32.6,13.5
2009,San Bernardino,Upland Police Department,3611,12.6,87.6,29.2,29557,66649,25.5,62,7.7
2009,San Bernardino,Victorville Police Department,3612,31.8,77.3,12.7,17555,51372,22.3,49.7,13.1
2009,San Bernardino,Yucaipa Police Department,3635,16.4,87,20.6,26687,57245,21.1,57.9,8.9
2009,San Diego,All Combined,All Combined,13.6,85.2,34,30705,62901,22.5,58.7,6.7
2009,San Diego,Carlsbad Police Department,3701,8.4,96.2,51.6,44995,85146,22.7,63.2,5
2009,San Diego,Chula Vista Police Department,3702,14.8,80.5,25.5,24697,62581,24.4,59.2,7.1
2009,San Diego,Coronado Police Department,3703,5.2,95.2,56.2,49749,89857,27.8,41,5.6
2009,San Diego,Del Mar Police Department,3704,6.9,98.8,79.1,87877,126328,16.1,59.9,2.4
2009,San Diego,El Cajon Police Department,3705,23.4,79.7,16.7,21138,48111,20.6,56.7,9.2
2009,San Diego,Encinitas Police Department,37A4,14,92.9,55.1,47606,85538,23,66.8,4.6
2009,San Diego,Escondido Police Department,3706,28.2,75.6,21.4,23625,54457,29.9,61.5,6.9
2009,San Diego,Imperial Beach Police Department,3707,19.4,81.5,16.1,21253,46637,20.7,56.9,7.8
2009,San Diego,La Mesa Police Department,3708,6.1,90.2,31.9,29100,52758,20.1,60.1,7.4
2009,San Diego,Lemon Grove Police Department,37A1,15.4,85.8,15.7,22092,49242,28.1,54,7.2
2009,San Diego,National City Police Department,3709,18.6,62.9,11.8,15840,36898,30.4,47.2,10.8
2009,San Diego,Oceanside Police Department,3710,15.1,83.8,25.5,27530,62657,23.6,58.4,7.6
2009,San Diego,Poway Police Department,37A3,11.8,93.1,44.2,41581,95488,23.3,63.7,4.7
2009,San Diego,San Diego Police Department,3711,11.1,86.3,40.6,32348,61962,21.4,60,6.3
2009,San Diego,San Marcos Police Department,3712,17.8,80.7,30.2,26905,64244,21.7,62,7.2
2009,San Diego,Santee Police Department,37A2,10.9,88.4,18.6,26724,67018,19.6,60,5.8
2009,San Diego,Solana Beach Police Department,37A5,25.3,94.7,59.8,51857,90294,23.4,61.3,3.2
2009,San Diego,Vista Police Department,3713,18.5,75,20.8,22059,54017,26.7,59.1,8
2009,San Francisco,All Combined,All Combined,9.7,85.6,51.1,44373,70040,27,63.8,6.6
2009,San Francisco,San Francisco Police Department,3801,9.7,85.6,51.1,44373,70040,27,63.8,6.6
2009,San Joaquin,All Combined,All Combined,23.3,76,17.1,22767,54540,27.6,55.5,10.8
2009,San Joaquin,Escalon Police Department,3901,14.7,86.7,10.4,25409,64866,44.4,61.8,8.9
2009,San Joaquin,Lodi Police Department,3902,29.5,77.6,18.5,22933,49601,31.3,54.7,8.8
2009,San Joaquin,Manteca Police Department,3903,20.1,81.6,15,24523,62317,23.5,60.7,9.6
2009,San Joaquin,Ripon Police Department,3904,16,88.1,26.5,30753,81729,27.3,64.7,7
2009,San Joaquin,Stockton Police Department,3905,23.2,72.6,17.6,20090,47426,25.1,53.7,12.6
2009,San Joaquin,Tracy Police Department,3906,19.4,84.6,20.4,26755,77705,24.5,63.9,9.7
2009,San Luis Obispo,All Combined,All Combined,9,87.9,30,29098,55555,24.8,55.7,6.7
2009,San Luis Obispo,Arroyo Grande Police Department,4001,22.9,91.4,35.7,32521,59694,20.9,59.3,6.3
2009,San Luis Obispo,Atascadero Police Department,4008,9.6,88.6,26.9,29051,63515,21.7,59.1,7
2009,San Luis Obispo,Grover Beach Police Department,4002,15.7,87.2,23.4,25666,46571,23.1,63.2,5.3
2009,San Luis Obispo,Morro Bay Police Department,4003,23.2,89.6,30.2,30204,48716,20.5,47.2,3.2
2009,San Luis Obispo,Pismo Beach Police Department,4005,4.6,93.3,37.1,47262,63481,37.3,57.2,5
2009,San Luis Obispo,San Luis Obispo Police Department,4006,1.8,91.7,43.4,24638,37289,26.2,57.9,8.7
2009,San Mateo,All Combined,All Combined,15.5,88.4,43.6,43286,84426,27.1,63.5,6.1
2009,San Mateo,Belmont Police Department,4102,10.3,95.4,57.1,52509,98598,17.4,66.4,4.5
2009,San Mateo,Brisbane Police Department,4103,0,94,47.1,49409,95972,19.3,74.3,7.7
2009,San Mateo,Burlingame Police Department,4104,9.1,94.4,51.8,46573,82295,23.9,59.1,6.3
2009,San Mateo,Daly City Police Department,4106,11.8,86.1,33.9,27117,72214,30.7,61.1,8.2
2009,San Mateo,East Palo Alto Police Department,4127,29.8,66.2,18.3,18785,47964,37.9,61.8,10.2
2009,San Mateo,Foster City Police Department,4120,7.2,96.1,61.2,52838,109437,14.5,66,5
2009,San Mateo,Half Moon Bay Police Department,4107,18.8,82.9,39.7,45375,90104,25.3,63.3,7.7
2009,San Mateo,Menlo Park Police Department,4109,15.5,92.8,68.1,66415,107261,25.5,63,5.7
2009,San Mateo,Millbrae Police Department,4110,25.2,89.1,39.6,39385,81742,31.2,58.8,3.8
2009,San Mateo,Pacifica Police Department,4111,7.7,93.2,37.7,39369,88768,26.9,67,6
2009,San Mateo,Redwood City Police Department,4113,26.6,85,38.7,37959,76183,26.6,64.6,6.4
2009,San Mateo,San Bruno Police Department,4114,12.1,89.2,32,33679,74375,27.3,66.7,5.2
2009,San Mateo,San Carlos Police Department,4115,4.1,96.7,59.2,56776,105042,24.7,64,4.8
2009,San Mateo,San Mateo Police Department,4116,14.9,88.8,43.2,44095,81831,26.7,66.1,5.3
2009,San Mateo,South San Francisco Police Department,4117,10.3,84.9,32.2,31325,72203,28.4,63.5,5.9
2009,Santa Barbara,All Combined,All Combined,15.3,80.8,31.3,29487,59350,27.1,58.4,6.4
2009,Santa Barbara,Carpinteria Police Department,4205,13.8,74.6,29.5,30231,57287,25,65.6,5.8
2009,Santa Barbara,Goleta Police Department,4214,11.5,87.8,42.3,30783,69304,23.7,62.8,4.2
2009,Santa Barbara,Guadalupe Police Department,4201,44.3,44.1,3.8,13436,41126,14.5,59.3,6.3
2009,Santa Barbara,Lompoc Police Department,4202,28.8,73.3,12.5,19693,46080,22,52.5,9.1
2009,Santa Barbara,Santa Barbara Police Department,4203,12.7,85.3,42.1,35939,60264,26.1,62.9,5
2009,Santa Barbara,Santa Maria Police Department,4204,38.1,64.5,12.8,17621,48819,26.5,57.8,7.2
2009,Santa Barbara,Solvang Police Department,4210,10.7,90.2,36.7,39396,59615,21.4,58.7,4.4
2009,Santa Clara,All Combined,All Combined,15.2,85.8,43.9,39201,85569,24.9,62.2,7
2009,Santa Clara,Campbell Police Department,4302,11.2,92.7,44,42858,77371,20,67.9,6.3
2009,Santa Clara,Cupertino Police Department,4303,6.3,96.3,72.6,48994,119398,18.1,58.9,6
2009,Santa Clara,Gilroy Police Department,4304,22.1,74.4,23.3,28192,67317,23.2,62.5,8.2
2009,Santa Clara,Los Altos Police Department,4305,12.3,98.1,76.8,76241,155466,25.4,54.3,5.6
2009,Santa Clara,Milpitas Police Department,4308,16.6,85.6,38,31622,92205,20.9,59.7,7.5
2009,Santa Clara,Monte Sereno Police Department,4309,7.2,97.4,72.3,68888,167417,34,46.6,3.7
2009,Santa Clara,Morgan Hill Police Department,4310,15.2,84.1,35,38389,96367,20.8,65,5.6
2009,Santa Clara,Mountain View Police Department,4311,9.7,90.9,58.1,49392,86616,23.1,68,5.2
2009,Santa Clara,Palo Alto Police Department,4312,6.4,97.8,78.7,68944,119483,23.8,61.4,4.4
2009,Santa Clara,San Jose Police Department,4313,18.4,82.1,35.7,33165,78660,27.4,62.6,7.6
2009,Santa Clara,Santa Clara Police Department,4314,8.7,90.1,47.2,37889,83139,24.9,63.4,7.4
2009,Santa Clara,Saratoga Police Department,4315,16.7,97.1,75.2,69373,140866,19.9,49.9,5.6
2009,Santa Clara,Sunnyvale Police Department,4316,11.9,89.9,54.8,43028,87263,16.6,65.4,6.1
2009,Santa Cruz,All Combined,All Combined,13.5,85.2,38.7,33532,64349,21.6,62.4,7.5
2009,Santa Cruz,Capitola Police Department,4401,16.9,93.6,39.2,34423,54671,17.7,63.2,8.8
2009,Santa Cruz,Santa Cruz Police Department,4402,4.5,91.8,52.3,32680,57034,20.4,60.4,8.9
2009,Santa Cruz,Scotts Valley Police Department,4404,10.5,96.6,44.8,43072,93466,20.1,61.3,7.6
2009,Santa Cruz,Watsonville Police Department,4403,34.6,55,11.1,16227,47526,25.5,59.6,10.5
2009,Shasta,All Combined,All Combined,13.9,87.4,19.4,23964,44755,21.9,51.3,10.5
2009,Shasta,Anderson Police Department,4501,11.9,80.8,10.6,16404,34695,22.6,51.3,14.4
2009,Shasta,Redding Police Department,4502,12.9,89,22.5,23900,43816,22.1,53.7,10.9
2009,Sierra,All Combined,All Combined,21.6,90.6,20.9,27948,53750,17.4,58.5,9
2009,Sierra,Loyalton Police Department,4601,7.3,84.6,9.7,22990,48699,20.9,55.6,5.4
2009,Siskiyou,All Combined,All Combined,14.3,87.9,22,22528,37938,18.4,48,10.6
2009,Siskiyou,Dorris Police Department,4701,48.3,81.2,7.4,16755,31736,39,49.5,10.8
2009,Siskiyou,Dunsmuir Police Department,4702,13.8,82.6,14,21213,31800,8.1,48.2,11.4
2009,Siskiyou,Etna Police Department,4703,33.3,89,20.5,18787,32500,12.2,52.1,6.6
2009,Siskiyou,Fort Jones Police Department,4704,34.4,93.6,15.7,18609,30900,15.3,51.3,6.3
2009,Siskiyou,Montague Police Department,4705,16.5,81.6,9.9,15382,30556,17,49.1,15.9
2009,Siskiyou,Mount Shasta Police Department,4706,9.2,93.3,30.5,23801,47703,22.6,59.1,7.4
2009,Siskiyou,Tulelake Police Department,4707,31.6,67.3,10.3,14130,29926,8.8,51.7,8.5
2009,Siskiyou,Weed Police Department,4708,4.7,85.1,14.3,15468,25357,20.9,44.3,17
2009,Siskiyou,Yreka Police Department,4709,14.4,87.8,20.1,22077,33448,17.6,48.4,11.3
2009,Solano,All Combined,All Combined,16.5,85.5,23.9,28288,67920,23.4,58.2,7.9
2009,Solano,Benicia Police Department,4801,10.3,94.3,43.2,41889,84665,18.3,65.1,5
2009,Solano,Dixon Police Department,4802,19.2,78.7,19.4,25843,69500,22.4,64.9,8.5
2009,Solano,Fairfield Police Department,4803,18.2,85.5,22.3,26973,69001,22.2,59.2,8
2009,Solano,Rio Vista Police Department,4804,12.9,92.7,22.4,30003,50319,17.4,40.3,8.3
2009,Solano,Vacaville Police Department,4806,12.2,85.2,20.3,28036,69658,17.3,54.5,5.8
2009,Solano,Vallejo Police Department,4807,19,84.4,25,26455,61343,29.1,58,10.1
2009,Sonoma,All Combined,All Combined,16.7,86.1,31.1,32939,63848,23.3,61.7,6.6
2009,Sonoma,Cloverdale Police Department,4901,14.2,79.3,22.4,27516,57500,13.2,59.7,6
2009,Sonoma,Cotati Police Department,4902,1.2,90.7,31.2,36859,66667,17.4,72.6,5.6
2009,Sonoma,Healdsburg Police Department,4903,21.8,84.9,31.7,34569,65811,23.5,61.4,5.8
2009,Sonoma,Petaluma Police Department,4908,15.9,87.5,33.8,34662,72881,21.6,66.2,5.8
2009,Sonoma,Rohnert Park Police Department,4904,9.2,89.1,25.5,28241,57413,20.4,64.3,6.8
2009,Sonoma,Santa Rosa Police Department,4905,19.9,84.5,28.9,30258,58899,25.1,60.5,7.6
2009,Sonoma,Sebastopol Police Department,4906,17.1,90.8,37.6,30510,61753,15.8,63,4.5
2009,Sonoma,Sonoma Police Department,4907,9.3,94.4,41.1,41578,60613,22.5,57.2,6.5
2009,Stanislaus,All Combined,All Combined,20.8,75.3,16.1,21931,51529,22.3,55.4,11.1
2009,Stanislaus,Ceres Police Department,5001,21.1,66.5,8.8,17764,50647,23,54.1,12.6
2009,Stanislaus,Hughson Police Department,5009,12.2,77,16.6,18177,52827,29.1,54.1,12.2
2009,Stanislaus,Modesto Police Department,5002,19.7,79.5,18.5,23266,50877,16.9,54.9,11.1
2009,Stanislaus,Newman Police Department,5003,10.8,70.5,8.6,17457,49856,30.5,56.5,7.7
2009,Stanislaus,Oakdale Police Department,5004,21.4,83.7,15.3,23339,56725,29.8,58.6,8.2
2009,Stanislaus,Patterson Police Department,5005,22.7,73.6,11.6,20570,56119,23.2,58.7,11.2
2009,Stanislaus,Riverbank Police Department,5006,21.5,72.4,13.9,20342,57713,17.5,56.7,13.5
2009,Stanislaus,Turlock Police Department,5007,19.1,77.6,21.5,21868,49798,31.3,57.9,11.4
2009,Stanislaus,Waterford Police Department,5008,45.2,61.7,8.2,15336,49622,34.6,58.3,11.6
2009,Sutter,All Combined,All Combined,21.1,79.2,18.5,22830,52155,17.3,55.4,11.2
2009,Sutter,Live Oak Police Department,5101,15,63.3,12.4,15731,42487,28.2,50.5,8.6
2009,Sutter,Yuba City Police Department,5102,22.4,79.1,17.7,21444,50512,15.4,56.1,11.6
2009,Tehama,All Combined,All Combined,21.8,79.7,13,20299,36949,24.7,49.2,9.8
2009,Tehama,Corning Police Department,5201,34.3,68.9,8.3,14779,31282,24.5,48.6,12.7
2009,Tehama,Red Bluff Police Department,5202,13.3,79.3,10.2,17535,31524,25.9,46.8,13.2
2009,Tehama,Tehama Police Department,5203,25.9,84.4,17.6,20030,33750,7.5,41.5,8.5
2009,Trinity,All Combined,All Combined,23.7,90.5,18.1,21963,35551,23.2,42.1,10.9
2009,Tulare,All Combined,All Combined,25.8,67.2,12.9,17865,43164,30.7,54.7,10.4
2009,Tulare,Dinuba Police Department,5401,18.2,55.5,7.2,13380,39845,46.2,52.8,9.7
2009,Tulare,Exeter Police Department,5402,22.6,75.1,14.1,17675,45363,23.9,56.2,13
2009,Tulare,Farmersville Police Department,5403,44.3,43.8,2.2,10301,32963,32,47.3,15.5
2009,Tulare,Lindsay Police Department,5404,26.3,48,3,11104,29556,18.5,52.5,18.1
2009,Tulare,Porterville Police Department,5405,30.5,66.9,11.7,15524,38079,17.4,55.2,11.1
2009,Tulare,Tulare Police Department,5406,21.1,71.8,10.2,16999,44146,23.5,56.9,8.3
2009,Tulare,Visalia Police Department,5407,17.8,80.8,21,23769,53016,33.9,57.8,6.5
2009,Tulare,Woodlake Police Department,5408,20,40.3,4,11268,29241,40.4,52,17.9
2009,Tuolumne,All Combined,All Combined,19.7,86.8,17.7,26775,48354,20.7,45.6,8.9
2009,Tuolumne,Sonora Police Department,5501,11.5,91.2,18.7,26687,35810,18.4,50.9,9
2009,Ventura,All Combined,All Combined,19.2,82.3,30.3,32063,74828,19.3,62.2,6.2
2009,Ventura,Camarillo Police Department,5601,10.3,91.5,37.5,36614,82268,21.2,60.5,6.4
2009,Ventura,Fillmore Police Department,5602,14.2,65.3,12.8,20886,59464,17.2,59.9,6
2009,Ventura,Moorpark Police Department,5614,16.7,85.6,35.7,36093,98083,13.4,70.4,5
2009,Ventura,Ojai Police Department,5603,18.2,87.6,39.9,34548,58563,20.9,54,7
2009,Ventura,Oxnard Police Department,5604,28.3,63.1,15.1,20350,56618,22.1,60.8,7.3
2009,Ventura,Port Hueneme Police Department,5605,11.7,75,18.1,21876,53632,14.8,51.9,7.6
2009,Ventura,Santa Paula Police Department,5606,24,63.3,10.8,18810,47691,22.6,55.7,10.9
2009,Ventura,Simi Valley Police Department,5609,14.6,89.5,30.4,34215,87674,15.5,67.4,4.5
2009,Ventura,Thousand Oaks Police Department,5607,11,93.9,48.4,44702,98652,20.8,63.7,5.2
2009,Yolo,All Combined,All Combined,8,84,36.8,26761,56232,23.6,58.2,8.2
2009,Yolo,Davis Police Department,5701,1.8,95,67.4,30010,58280,26.5,57.5,7.8
2009,Yolo,West Sacramento Police Department,5704,19.8,82.1,21.3,24085,50609,19.4,60.4,8.7
2009,Yolo,Winters Police Department,5702,11.5,73.6,18.4,24746,63088,12,69.6,8.1
2009,Yolo,Woodland Police Department,5703,21.4,78.6,23.8,25001,56278,22,61.3,7.9
2009,Yuba,All Combined,All Combined,19.4,77.6,12.9,20278,46410,12.2,51.2,12.1
2009,Yuba,Marysville Police Department,5801,23.2,74.3,12.1,18041,34209,12.1,49.2,14.6
2009,Yuba,Wheatland Police Department,5802,14.4,79.9,13,26848,63594,10.5,63.2,8.6
2010,Alameda,All Combined,All Combined,13.9,85.9,40.3,33961,69384,23.1,60.8,8.5
2010,Alameda,Alameda Police Department,101,10.4,90.7,45.6,38434,74221,17.9,61.6,8.1
2010,Alameda,Albany Police Department,102,10.2,94.6,68.8,36819,71994,19.4,62.3,5.6
2010,Alameda,Berkeley Police Department,103,2.4,94.1,68.2,36498,58617,25.1,54.3,6.7
2010,Alameda,Dublin Police Department,130,16.7,90.9,42.3,39337,107754,18.7,58.3,6.6
2010,Alameda,Emeryville Police Department,104,2.3,96.2,67.7,52272,61088,19,66.7,6.2
2010,Alameda,Fremont Police Department,105,12.5,91.1,50.1,37844,96287,19.5,63.3,6.5
2010,Alameda,Hayward Police Department,106,17.2,79.2,23.1,24868,61268,24.6,60.5,11.5
2010,Alameda,Livermore Police Department,107,11.9,92.3,36.9,41072,93988,25.4,66.6,6.8
2010,Alameda,Newark Police Department,108,7.4,84.7,28.3,29186,81352,20.3,63.5,7.9
2010,Alameda,Oakland Police Department,109,24,78.9,36.3,30671,49721,25.2,59.1,10.1
2010,Alameda,Piedmont Police Department,110,21.8,98.4,81.2,78270,169674,19.3,64.6,4.8
2010,Alameda,Pleasanton Police Department,111,11.2,94.9,55.2,48953,115188,26,64.9,6.4
2010,Alameda,San Leandro Police Department,112,13.1,83.3,26.9,27831,62609,16,61.1,9.3
2010,Alameda,Union City Police Department,113,11.1,85.7,37.5,29767,83629,19.2,62.1,7.5
2010,Alpine,All Combined,All Combined,27.7,92.1,29.7,32159,63478,38.6,55.8,13.9
